"","ID","log2FoldChange"
"103","FBgn0000316",-0.305967104019732
"104","FBgn0000317",0.44739732794414
"105","FBgn0000318",-0.454548360853686
"106","FBgn0000319",0.340179984132006
"107","FBgn0000320",-0.105867113869835
"108","FBgn0000326",0.0206004772801167
"109","FBgn0000330",-0.246753538740478
"110","FBgn0000337",-0.224238217349443
"111","FBgn0000339",-0.328151419338031
"112","FBgn0000346",-0.0723178849970629
"113","FBgn0000351",-1.40045304550629
"114","FBgn0000352",0.387421338604166
"115","FBgn0000355",-1.29938288039567
"116","FBgn0000356",-1.0983916324635
"117","FBgn0000357",-0.484941974899558
"118","FBgn0000358",-0.502435179577741
"119","FBgn0000359",-2.88429879635671
"120","FBgn0000360",-4.43653401470548
"121","FBgn0000370",0.129912519968862
"122","FBgn0000376",0.571827538487236
"123","FBgn0000377",-0.155205351347792
"124","FBgn0000382",0.257833522307277
"125","FBgn0000384",-0.128740055145145
"126","FBgn0000392",NA
"127","FBgn0000394",-0.182358569871633
"128","FBgn0000395",0.291771521638794
"129","FBgn0000404",-2.65613444287886
"130","FBgn0000405",-3.2150743398671
"131","FBgn0000406",0.270118188295198
"132","FBgn0000411",-0.277242994979584
"133","FBgn0000412",-0.251019137297811
"134","FBgn0000414",0.492504012622693
"135","FBgn0000416",0.412743600221137
"136","FBgn0000422",-0.101709607441664
"137","FBgn0000426",-0.890146100506614
"138","FBgn0000427",-4.8235430473988
"139","FBgn0000439",0.11372483128265
"140","FBgn0000442",0.129188169310576
"141","FBgn0000447",-0.0484028861194011
"142","FBgn0000448",-0.390845067684449
"143","FBgn0000449",-0.714034361657217
"144","FBgn0000451",1.5173310298091
"145","FBgn0000454",-0.174298267037581
"146","FBgn0000455",-0.189576210978093
"147","FBgn0000459",0.196426435203866
"148","FBgn0000463",-0.177158008542458
"149","FBgn0000464",-0.255911008307692
"150","FBgn0000473",0.0826259150001571
"151","FBgn0000477",-0.175850435101242
"152","FBgn0000479",-0.194672585359869
"153","FBgn0000482",0.0839424894169036
"154","FBgn0000489",-0.0805761055879329
"155","FBgn0000490",0.415245719320215
"156","FBgn0000492",0.558038430334971
"157","FBgn0000499",0.0192042170014649
"158","FBgn0000500",-0.39818099472908
"159","FBgn0000504",0.413517002878705
"160","FBgn0000520",-0.0714001650829189
"161","FBgn0000524",0.102251839421163
"162","FBgn0000527",-0.870489332469683
"163","FBgn0000529",0.26091154118395
"164","FBgn0000533",-0.0755985788443907
"165","FBgn0000535",0.116006886608591
"166","FBgn0000536",-0.0243563549562647
"167","FBgn0000541",0.536723830463325
"168","FBgn0000542",0.331579228906904
"169","FBgn0000543",-0.232367554151712
"170","FBgn0000546",0.389034492382107
"171","FBgn0000547",-0.00605980278682506
"172","FBgn0000551",-1.58582386059714
"173","FBgn0000552",1.86765705815336
"174","FBgn0000557",0.296818161551945
"175","FBgn0000559",0.0754984545757076
"176","FBgn0000560",1.1913471493505
"177","FBgn0000562",0.34388754789251
"178","FBgn0000564",1.04842276716945
"179","FBgn0000565",-0.474038986988059
"180","FBgn0000566",-0.0118549909591368
"181","FBgn0000567",0.447707792526771
"182","FBgn0000568",0.0512849793852891
"183","FBgn0000575",0.268178796571238
"184","FBgn0000576",0.0387289803168941
"185","FBgn0000577",0.149245019986972
"186","FBgn0000578",-0.00934221908291738
"187","FBgn0000579",-0.189985644748604
"188","FBgn0000581",0.411532553519271
"189","FBgn0000588",0.478027850351086
"190","FBgn0000591",-2.69229150946267
"191","FBgn0000592",0.358036842328245
"192","FBgn0000594",0.672736122075114
"193","FBgn0000606",-1.34895142286001
"194","FBgn0000611",0.0705000119074555
"195","FBgn0000615",0.724300169331691
"196","FBgn0000617",-0.466600078093042
"197","FBgn0000618",-0.699841996756804
"198","FBgn0000625",-0.26353689121203
"199","FBgn0000629",0.11843697518943
"200","FBgn0000633",0.377670876336011
"201","FBgn0000635",0.232123431624137
"202","FBgn0000636",-0.0647994383441997
"203","FBgn0000639",-0.7195686683437
"204","FBgn0000640",-0.545796431850046
"205","FBgn0000644",0.155901571420665
"206","FBgn0000658",-0.514181928961226
"207","FBgn0000659",0.3624920973039
"208","FBgn0000662",0.153379221209754
"209","FBgn0000667",-0.0268121731944338
"210","FBgn0000709",0.386520409776699
"211","FBgn0000711",-0.257833197586144
"212","FBgn0000715",-0.243772810023202
"213","FBgn0000719",0.330639859234194
"214","FBgn0000721",0.484514042635836
"215","FBgn0000723",0.162452419313613
"216","FBgn0000808",-0.787907946798095
"217","FBgn0000810",0.534341245743856
"218","FBgn0000826",-1.6847819806127
"219","FBgn0000927",-4.28074702580468
"220","FBgn0000928",1.1275222617983
"221","FBgn0000964",-0.160646409414275
"222","FBgn0000996",-0.987660952436344
"223","FBgn0001075",0.770827851049903
"224","FBgn0001077",-5.15409285284534
"225","FBgn0001078",0.0636113128733081
"226","FBgn0001079",0.0365066395658096
"227","FBgn0001083",0.242315396762963
"228","FBgn0001084",0.0301993600469221
"229","FBgn0001085",-0.0295887641676046
"230","FBgn0001086",-1.43440369092931
"231","FBgn0001087",0.363567069153059
"232","FBgn0001089",-0.0607371982225575
"233","FBgn0001090",0.119513545900354
"234","FBgn0001091",-0.558403760218028
"235","FBgn0001092",-0.310981378855793
"236","FBgn0001098",-0.135601536623377
"237","FBgn0001099",-0.314364618443649
"238","FBgn0001104",-0.282147044093578
"239","FBgn0001105",-0.400320326526989
"240","FBgn0001108",0.139761702352918
"241","FBgn0001112",0.454993104625086
"242","FBgn0001114",0.36953031598126
"243","FBgn0001120",-5.69072115191792
"244","FBgn0001122",0.180357164849614
"245","FBgn0001123",-0.144747558563973
"246","FBgn0001124",0.199414569898924
"247","FBgn0001125",-0.222938604474829
"248","FBgn0001128",-0.0786505303375727
"249","FBgn0001133",0.0959802479198189
"250","FBgn0001134",-0.00204914464367335
"251","FBgn0001137",-0.0838004899541535
"252","FBgn0001138",-0.243854731254799
"253","FBgn0001139",-0.129237146533507
"254","FBgn0001142",-0.0806508653157368
"255","FBgn0001145",-0.0563472248012916
"256","FBgn0001147",0.516291958527433
"257","FBgn0001148",-0.316334181128048
"258","FBgn0001149",-0.817984720228023
"259","FBgn0001150",2.25110691181877
"260","FBgn0001168",0.223355318214541
"261","FBgn0001169",0.493876176813538
"262","FBgn0001170",1.05801249156863
"263","FBgn0001174",-2.84390676136967
"264","FBgn0001179",0.0823755701979135
"265","FBgn0001180",0.0806633789016969
"266","FBgn0001185",-0.0976393071419558
"267","FBgn0001186",-0.255164958655271
"268","FBgn0001187",-0.0106739198720145
"269","FBgn0001189",-0.240794293359955
"270","FBgn0001197",-0.385225360467552
"271","FBgn0001202",-0.200643021617445
"272","FBgn0001206",0.641202458530329
"273","FBgn0001208",0.601807466811833
"274","FBgn0001215",0.148774335518138
"275","FBgn0001216",-0.177914526694723
"276","FBgn0001217",0.398663485128612
"277","FBgn0001218",0.467652994572352
"278","FBgn0001220",0.110018107109704
"279","FBgn0001222",-0.187728390150594
"280","FBgn0001223",NA
"281","FBgn0001224",0.274028619443674
"282","FBgn0001225",0.679191278052749
"283","FBgn0001226",0.620263778892217
"284","FBgn0001227",-0.649792106260578
"285","FBgn0001228",0.557646427263212
"286","FBgn0001229",-0.801216623803808
"287","FBgn0001230",1.87722466757917
"288","FBgn0001233",0.408598532677032
"289","FBgn0001234",-0.351458019294077
"290","FBgn0001235",-0.213128302693227
"291","FBgn0001247",-0.0605145551813754
"292","FBgn0001248",-0.126744585892924
"293","FBgn0001250",0.169506868574163
"294","FBgn0001253",0.613332450057136
"295","FBgn0001254",-0.305658080860593
"296","FBgn0001255",0.365454883852123
"297","FBgn0001256",-0.832645720755826
"298","FBgn0001257",-0.642701754540883
"299","FBgn0001258",0.254660453807497
"300","FBgn0001259",0.669334129397548
"301","FBgn0001263",-0.298904521344349
"302","FBgn0001269",-0.213525838077464
"303","FBgn0001276",-0.208721647725923
"304","FBgn0001280",-0.254816554793257
"305","FBgn0001281",0.645279299541644
"306","FBgn0001285",0.57233371552568
"307","FBgn0001291",-0.349381066481574
"308","FBgn0001296",0.137005358545801
"309","FBgn0001297",0.207933386686164
"310","FBgn0001301",0.797320614025767
"311","FBgn0001308",0.0267851576533647
"312","FBgn0001311",-0.639681782878839
"313","FBgn0001313",2.4832221784554
"314","FBgn0001316",0.269209670752649
"315","FBgn0001319",0.279320558045149
"316","FBgn0001320",0.268145157244876
"317","FBgn0001321",-0.184133274651995
"318","FBgn0001323",0.321972718552154
"319","FBgn0001324",0.486697223799387
"320","FBgn0001325",-0.0661048156640801
"321","FBgn0001330",-0.131524046542471
"322","FBgn0001341",0.0489876258340084
"323","FBgn0001404",0.12781326588313
"324","FBgn0001491",-0.3160065728286
"325","FBgn0001565",-0.438614690617041
"326","FBgn0001612",0.27162267611199
"327","FBgn0001624",0.179550329290277
"328","FBgn0001941",-0.01059316695979
"329","FBgn0001942",-0.0688394561713696
"330","FBgn0001961",-0.150205653175252
"331","FBgn0001965",0.230432530125887
"332","FBgn0001967",1.38512839124639
"333","FBgn0001970",-0.412438592873761
"334","FBgn0001977",-0.156751780399464
"335","FBgn0001978",0.0694593024216578
"336","FBgn0001981",0.98638426946346
"337","FBgn0001983",-1.17623634524797
"338","FBgn0001986",0.112151252339691
"339","FBgn0001987",0.396248142805864
"340","FBgn0001989",-0.630034264040441
"341","FBgn0001990",-0.0543467868722165
"342","FBgn0001991",0.231863821908694
"343","FBgn0001992",0.103636109219838
"344","FBgn0001994",0.129949907307044
"345","FBgn0001995",-0.574723709168933
"346","FBgn0002021",-0.550710411582
"347","FBgn0002022",0.0596097979409916
"348","FBgn0002023",0.0247182369763196
"349","FBgn0002031",-0.38730208879108
"350","FBgn0002036",-0.172620363766936
"351","FBgn0002044",0.180139020882082
"352","FBgn0002069",0.0613723715844983
"353","FBgn0002121",0.267639097538071
"354","FBgn0002174",-0.156672542170796
"355","FBgn0002183",0.200453422062487
"356","FBgn0002283",-0.312530798493443
"357","FBgn0002284",-0.312141391587746
"358","FBgn0002306",0.350283733694144
"359","FBgn0002354",-0.543519722048516
"360","FBgn0002413",0.0884326674779092
"361","FBgn0002431",0.752873624061246
"362","FBgn0002440",-1.27542991657115
"363","FBgn0002441",0.0745834101432414
"364","FBgn0002466",-1.2253270417696
"365","FBgn0002521",-0.109620610334598
"366","FBgn0002522",1.06635205545492
"367","FBgn0002524",-0.0173141553058532
"368","FBgn0002525",0.362968905525607
"369","FBgn0002526",0.752149485695865
"370","FBgn0002531",-0.738619260920845
"371","FBgn0002533",4.11509596658441
"372","FBgn0002534",1.75994110647628
"373","FBgn0002535",1.78817184786772
"374","FBgn0002542",-0.421546467562684
"375","FBgn0002543",0.595007246047535
"376","FBgn0002552",0.222166655924536
"377","FBgn0002561",-4.36511657445529
"378","FBgn0002562",-0.668901372519585
"379","FBgn0002563",-0.0203074134422812
"380","FBgn0002564",-0.772316271532977
"381","FBgn0002565",-3.97599233088052
"382","FBgn0002566",-0.0196468681706952
"383","FBgn0002567",0.0977143675118267
"384","FBgn0002569",-0.23114215557407
"385","FBgn0002570",0.829215498944955
"386","FBgn0002571",-1.41441717465652
"387","FBgn0002573",-0.0462318775935811
"388","FBgn0002576",0.335833268774673
"389","FBgn0002577",-0.488794650253632
"390","FBgn0002578",-0.219281630034327
"391","FBgn0002579",-0.671090063712087
"392","FBgn0002590",-0.213526041057426
"393","FBgn0002592",-0.86748244869754
"394","FBgn0002593",-0.715569997881735
"395","FBgn0002609",-0.685470664240976
"396","FBgn0002622",-0.302428999302953
"397","FBgn0002626",-0.571573279064455
"398","FBgn0002629",-4.78778152695557
"399","FBgn0002631",-2.13066556204589
"400","FBgn0002632",-1.27853241549629
"401","FBgn0002633",-1.61361324359187
"402","FBgn0002638",-0.780155389011292
"403","FBgn0002641",0.602630748873466
"404","FBgn0002643",0.248046548237788
"405","FBgn0002645",0.384575067898059
"406","FBgn0002673",-0.187762811087449
"407","FBgn0002707",0.784050168999708
"408","FBgn0002709",-0.0594127957745507
"409","FBgn0002715",0.0665110967684724
"410","FBgn0002716",-0.0750800744491194
"411","FBgn0002719",0.0773169664693473
"412","FBgn0002723",-0.0274413742767936
"413","FBgn0002732",-0.921719939341081
"414","FBgn0002733",-0.230348760099736
"415","FBgn0002734",-1.97241694513773
"416","FBgn0002735",-2.5473223276333
"417","FBgn0002736",-0.410476583484855
"418","FBgn0002772",-0.49697966671079
"419","FBgn0002773",-0.556361017113132
"420","FBgn0002774",0.272690117235457
"421","FBgn0002775",-0.258741531493514
"422","FBgn0002778",-0.290176861083184
"423","FBgn0002780",-0.47917022639307
"424","FBgn0002781",0.0208411220072182
"425","FBgn0002783",0.248218740807589
"426","FBgn0002787",-0.0759124009187904
"427","FBgn0002789",-0.319763300168328
"428","FBgn0002791",0.0319003229493796
"429","FBgn0002838",-0.0219503094948929
"430","FBgn0002842",0.247594638867741
"431","FBgn0002855",1.40518645339369
"432","FBgn0002856",1.03134158792405
"433","FBgn0002862",-0.285729749244756
"434","FBgn0002863",0.641381001773388
"435","FBgn0002865",0.765227235357901
"436","FBgn0002868",-0.138180182231863
"437","FBgn0002869",-0.265952731425581
"438","FBgn0002872",0.305815284027757
"439","FBgn0002873",0.119756137145002
"440","FBgn0002878",0.418523573768296
"441","FBgn0002887",0.2486829484314
"442","FBgn0002891",0.467919092137109
"443","FBgn0002899",-0.298812631807673
"444","FBgn0002901",0.958033872623272
"445","FBgn0002905",1.49032615793783
"446","FBgn0002906",0.234677778203567
"447","FBgn0002909",NA
"448","FBgn0002914",0.146809430676826
"449","FBgn0002917",0.267454958551279
"450","FBgn0002921",0.086805342637384
"451","FBgn0002922",-0.189871409154871
"452","FBgn0002924",-0.427070807437437
"453","FBgn0002926",-3.28132139585931
"454","FBgn0002930",0.0422397931935513
"455","FBgn0002931",0.705474382691619
"456","FBgn0002932",0.322484430269244
"457","FBgn0002933",NA
"458","FBgn0002936",-0.393280051014079
"459","FBgn0002937",0.40661744772064
"460","FBgn0002938",0.0930805065944169
"461","FBgn0002939",0.454418508931469
"462","FBgn0002940",0.0814277357634258
"463","FBgn0002941",-0.33077132352174
"464","FBgn0002945",0.411393972521764
"465","FBgn0002948",0.0718827475266881
"466","FBgn0002962",-4.24498898574287
"467","FBgn0002973",-0.0313484734342966
"468","FBgn0002985",-0.11304765653335
"469","FBgn0002989",-0.202354140472947
"470","FBgn0003002",-0.420753516049095
"471","FBgn0003008",-0.375078190224589
"472","FBgn0003009",0.735376770162562
"473","FBgn0003011",-0.500793830399777
"474","FBgn0003015",-3.47330995776423
"475","FBgn0003016",0.145510277734225
"476","FBgn0003023",-3.68173462257233
"477","FBgn0003028",-0.246832277504005
"478","FBgn0003034",0.405734055735559
"479","FBgn0003041",-0.228248222301566
"480","FBgn0003042",0.212286317332426
"481","FBgn0003044",0.422860448403122
"482","FBgn0003046",0.0150361938056472
"483","FBgn0003048",0.602761213466249
"484","FBgn0003053",0.515266448504547
"485","FBgn0003057",-4.92634524677891
"486","FBgn0003060",-0.579224696097553
"487","FBgn0003062",-0.972524706886609
"488","FBgn0003065",-0.917231146240585
"489","FBgn0003067",NA
"490","FBgn0003068",0.54714333451705
"491","FBgn0003071",-0.0850493907449502
"492","FBgn0003074",-0.214015502322232
"493","FBgn0003076",-0.0690679755028281
"494","FBgn0003079",-0.0212905853974687
"495","FBgn0003082",-1.15137520832827
"496","FBgn0003086",-1.94089324802025
"497","FBgn0003087",-0.50331784811346
"498","FBgn0003089",-0.41066577934343
"499","FBgn0003090",0.432877452723737
"500","FBgn0003091",0.115312780785318
"501","FBgn0003093",-0.00471517917076385
"502","FBgn0003114",-3.7836454756604
"503","FBgn0003116",-0.228649452108873
"504","FBgn0003117",-0.130562998737307
"505","FBgn0003118",0.0386449827265719
"506","FBgn0003124",-1.36533408727495
"507","FBgn0003129",0.29518559447061
"508","FBgn0003130",0.073771432318779
"509","FBgn0003132",1.25230079628993
"510","FBgn0003134",0.123421559402019
"511","FBgn0003137",0.343464594433831
"512","FBgn0003139",0.125742939660143
"513","FBgn0003140",-0.0195359532787441
"514","FBgn0003141",-0.467596604359406
"515","FBgn0003145",1.1853652674986
"516","FBgn0003149",-0.148273969988537
"517","FBgn0003159",0.445422861179957
"518","FBgn0003162",-0.618117795050456
"519","FBgn0003165",-0.172429365276937
"520","FBgn0003169",-0.112862420166196
"521","FBgn0003174",0.14889548680618
"522","FBgn0003175",0.587833694946543
"523","FBgn0003187",0.533311131848063
"524","FBgn0003189",0.0927520003306991
"525","FBgn0003204",-0.379132192235865
"526","FBgn0003205",-0.195366064921797
"527","FBgn0003206",-0.0838551761979449
"528","FBgn0003209",0.445552912820384
"529","FBgn0003210",0.493916720709977
"530","FBgn0003218",0.082747378417427
"531","FBgn0003227",-0.571136507097167
"532","FBgn0003231",0.229675365912536
"533","FBgn0003248",-0.903910473528671
"534","FBgn0003249",-0.186903273317233
"535","FBgn0003250",-0.785990825869471
"536","FBgn0003254",-0.0798990506074108
"537","FBgn0003255",0.175660544158291
"538","FBgn0003256",-0.0142942224378012
"539","FBgn0003257",-0.324322685692605
"540","FBgn0003261",0.109968638818303
"541","FBgn0003267",-0.469659555296348
"542","FBgn0003268",0.175647066618453
"543","FBgn0003270",-0.117382733120352
"544","FBgn0003274",-0.598360849073441
"545","FBgn0003275",-0.583919353549572
"546","FBgn0003277",1.3949032791851
"547","FBgn0003278",0.125306773242329
"548","FBgn0003279",-0.126595506021701
"549","FBgn0003285",0.300324070124733
"550","FBgn0003292",-0.227071093230747
"551","FBgn0003295",0.329652852783939
"552","FBgn0003300",-0.122431534094983
"553","FBgn0003301",0.422517932086698
"554","FBgn0003302",-0.342345792464113
"555","FBgn0003308",0.263831041186926
"556","FBgn0003310",0.0747957928089353
"557","FBgn0003312",-0.535633279797465
"558","FBgn0003313",NA
"559","FBgn0003317",-0.0566470328848644
"560","FBgn0003319",0.620961698170152
"561","FBgn0003321",0.135385549319742
"562","FBgn0003326",0.0860169169440194
"563","FBgn0003330",-0.589629476610412
"564","FBgn0003334",0.365772709337829
"565","FBgn0003339",0.188288650434731
"566","FBgn0003345",0.0925855057594708
"567","FBgn0003346",-0.163824982238301
"568","FBgn0003353",-0.0862708378491977
"569","FBgn0003356",0.0852984737941225
"570","FBgn0003357",-0.34993065358571
"571","FBgn0003358",-1.57637566284982
"572","FBgn0003360",-0.303045545470944
"573","FBgn0003366",0.506929131145294
"574","FBgn0003371",0.365809608785795
"575","FBgn0003372",1.27133705940218
"576","FBgn0003373",NA
"577","FBgn0003374",NA
"578","FBgn0003375",NA
"579","FBgn0003377",NA
"580","FBgn0003378",0.825161719178985
"581","FBgn0003380",-0.174018602687717
"582","FBgn0003382",-0.194644936848488
"583","FBgn0003386",0.0579242850724021
"584","FBgn0003388",1.28225189661586
"585","FBgn0003390",0.694902834135249
"586","FBgn0003391",0.398723545558804
"587","FBgn0003392",-0.0249401315373967
"588","FBgn0003396",0.563071688621969
"589","FBgn0003401",-2.2639276769055
"590","FBgn0003410",0.279563974806339
"591","FBgn0003411",-3.28834768923548
"592","FBgn0003415",0.568863720755069
"593","FBgn0003416",0.528300596406258
"594","FBgn0003423",-0.033717006735841
"595","FBgn0003429",0.312030613354702
"596","FBgn0003430",-0.275412584161415
"597","FBgn0003435",0.404103594338157
"598","FBgn0003444",0.422528569595886
"599","FBgn0003447",0.0298893445193605
"600","FBgn0003448",-1.86481918845215
"601","FBgn0003449",-0.213989696567547
"602","FBgn0003450",-1.44283377590783
"603","FBgn0003459",0.736985367790597
"604","FBgn0003460",-0.106261341835588
"605","FBgn0003462",-0.423432720123327
"606","FBgn0003463",0.241392647483017
"607","FBgn0003464",0.0105448216890422
"608","FBgn0003475",0.182757565776826
"609","FBgn0003479",0.249197905104851
"610","FBgn0003480",0.28929876339174
"611","FBgn0003482",-2.57306286043984
"612","FBgn0003483",-0.215180349107091
"613","FBgn0003486",-1.88940069103412
"614","FBgn0003495",0.131845563327965
"615","FBgn0003499",-0.524853196033909
"616","FBgn0003502",-0.225135161659537
"617","FBgn0003507",0.661670305158309
"618","FBgn0003510",NA
"619","FBgn0003511",NA
"620","FBgn0003512",-0.501521753257989
"621","FBgn0003513",0.343235960609259
"622","FBgn0003514",-0.167060059758398
"623","FBgn0003515",0.214672903127327
"624","FBgn0003517",-0.433038050086672
"625","FBgn0003520",0.243582230553504
"626","FBgn0003525",-2.27003178011327
"627","FBgn0003527",0.124302067573886
"628","FBgn0003545",-0.956017468835392
"629","FBgn0003557",0.145176798378146
"630","FBgn0003559",0.00565643042919283
"631","FBgn0003567",0.220451403171642
"632","FBgn0003575",0.151705103304128
"633","FBgn0003598",0.121815500955306
"634","FBgn0003607",-0.354425866009847
"635","FBgn0003612",0.368982680111513
"636","FBgn0003638",0.184825021328902
"637","FBgn0003651",0.629751451095279
"638","FBgn0003654",0.0570237825618329
"639","FBgn0003655",-3.85991325095283
"640","FBgn0003656",0.320662057581078
"641","FBgn0003660",-0.40114127001089
"642","FBgn0003676",-0.326271502345872
"643","FBgn0003683",-3.27781459479732
"644","FBgn0003687",-0.248467673193354
"645","FBgn0003701",0.0606406432146371
"646","FBgn0003710",0.1682548057989
"647","FBgn0003714",-1.40104780992683
"648","FBgn0003716",0.269540812246188
"649","FBgn0003719",1.37033594841507
"650","FBgn0003720",-4.29451893909555
"651","FBgn0003721",-0.507371625270083
"652","FBgn0003731",0.75708286861462
"653","FBgn0003733",-0.820843954741363
"654","FBgn0003741",0.0986344399576715
"655","FBgn0003742",0.0215562940819374
"656","FBgn0003744",0.0814736537168737
"657","FBgn0003747",0.597698999308182
"658","FBgn0003748",0.193325997644787
"659","FBgn0003751",0.109219630158846
"660","FBgn0003861",-0.0188146232429647
"661","FBgn0003862",0.773014678252852
"662","FBgn0003863",0.690552588090876
"663","FBgn0003865",-3.93479431102389
"664","FBgn0003866",0.191598506901701
"665","FBgn0003867",0.315536299131188
"666","FBgn0003870",0.232966548159835
"667","FBgn0003882",0.0974888873861223
"668","FBgn0003884",-0.378541164151186
"669","FBgn0003885",-0.472216213407901
"670","FBgn0003886",-0.227097513100197
"671","FBgn0003888",0.612734068788302
"672","FBgn0003889",0.257807103316397
"673","FBgn0003890",-0.493855116846578
"674","FBgn0003891",0.596025970254364
"675","FBgn0003892",0.329505609498114
"676","FBgn0003896",0.0439613495064142
"677","FBgn0003900",-0.372524246129623
"678","FBgn0003916",NA
"679","FBgn0003920",0.825161719178985
"680","FBgn0003922",-2.15989958624957
"681","FBgn0003923",-1.0983916324635
"682","FBgn0003926",NA
"683","FBgn0003930",NA
"684","FBgn0003931",NA
"685","FBgn0003933",NA
"686","FBgn0003934",NA
"687","FBgn0003935",NA
"688","FBgn0003936",NA
"689","FBgn0003938",NA
"690","FBgn0003941",-0.4889338831595
"691","FBgn0003942",-0.499260342813732
"692","FBgn0003943",-0.18304066510406
"693","FBgn0003944",0.70937903901456
"694","FBgn0003950",1.38121898862637
"695","FBgn0003961",-0.141874547350652
"696","FBgn0003963",0.704761800764498
"697","FBgn0003964",-0.237980418970906
"698","FBgn0003965",0.271044446405859
"699","FBgn0003969",0.172607053599296
"700","FBgn0003975",-0.20086218199494
"701","FBgn0003977",0.540642748979457
"702","FBgn0003978",-0.321741893674521
"703","FBgn0003979",-7.13287774958637
"704","FBgn0003980",-6.61302337663487
"705","FBgn0003983",-6.26994212398926
"706","FBgn0003984",0.308131939733044
"707","FBgn0003996",1.7356219067257
"708","FBgn0003997",-0.261076434985847
"709","FBgn0004003",-0.310563988051958
"710","FBgn0004034",-1.60480157841974
"711","FBgn0004045",0.537282048540721
"712","FBgn0004047",0.0541608810146702
"713","FBgn0004049",-0.0161976848240107
"714","FBgn0004050",-0.0138348146616004
"715","FBgn0004052",-3.30861295125623
"716","FBgn0004053",-4.29498527722729
"717","FBgn0004054",0.825161719178985
